"filename", "language", "Markdown", "Shell Script", "Log", "YAML", "JSON", "Ignore", "Go", "PowerShell", "Go Checksum File", "Makefile", "Docker", "C", "Go Module File", "JavaScript", "PostCSS", "HTML", "Properties", "Python", "JSON with Comments", "pip requirements", "C++", "Go Template File", "Go Assembly", "TOML", "Ini", "Ruby", "XML", "TypeScript", "SCSS", "comment", "blank", "total"
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/header.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 1, 8, 68
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/header.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 12, 60, 699
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/navsearch/navsearch.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 20
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/navsearch/navsearch.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/navsearch/navsearch.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/header/navsearch/navsearch.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 2, 7, 58
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/sidebar/sidebar.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 160
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/sidebar/sidebar.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/sidebar/sidebar.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 1, 4, 37
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/frame/sidebar/sidebar.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 34, 278
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/preview/preview-data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1360, 0, 0, 37, 1397
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/preview/preview-mode.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 8, 53
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/preview/preview.interceptor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 7, 173
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/admission-rules-page/admission-rules-page.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/admission-rules-page/admission-rules-page.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/admission-rules-page/admission-rules-page.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/admission-rules-page/admission-rules-page.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/admission-rules-page/admission-rules-page.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 3, 17
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/compliance-profile-assets-table.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 233
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/compliance-profile-assets-table.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/compliance-profile-assets-table.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/compliance-profile-assets-table.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 17, 237
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/edit-template-dialog/edit-template-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 122
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/edit-template-dialog/edit-template-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/edit-template-dialog/edit-template-dialog.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/edit-template-dialog/edit-template-dialog.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 11, 77
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/templates-cell/templates-cell.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/templates-cell/templates-cell.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/templates-cell/templates-cell.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets-table/templates-cell/templates-cell.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 24
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-assets/compliance-profile-assets.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 3, 15
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/action-cell/action-cell.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/action-cell/action-cell.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/action-cell/action-cell.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/action-cell/action-cell.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 6, 28
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/categories-cell/categories-cell.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/categories-cell/categories-cell.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/categories-cell/categories-cell.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/categories-cell/categories-cell.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 24
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/compliance-profile-templates-table.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 130
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/compliance-profile-templates-table.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/compliance-profile-templates-table.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/compliance-profile-templates-table.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414, 0, 0, 22, 436
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/edit-regulation-dialog/edit-regulation-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 163
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/edit-regulation-dialog/edit-regulation-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/edit-regulation-dialog/edit-regulation-dialog.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/edit-regulation-dialog/edit-regulation-dialog.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 10, 56
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/regulations-cell/regulations-cell.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/regulations-cell/regulations-cell.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/regulations-cell/regulations-cell.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates-table/regulations-cell/regulations-cell.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 24
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile-templates/compliance-profile-templates.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 20
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 8, 74
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 3, 70
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.service.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 17
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance-profile/compliance-profile.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 17, 170
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-charts/compliance-charts.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-charts/compliance-charts.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-charts/compliance-charts.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-charts/compliance-charts.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 7, 216
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-item-details/compliance-item-details.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 173
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-item-details/compliance-item-details.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-item-details/compliance-item-details.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-item-details/compliance-item-details.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 7, 114
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-charts/compliance-items-charts.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-charts/compliance-items-charts.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-charts/compliance-items-charts.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 6, 25
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-charts/compliance-items-charts.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 7, 189
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-details/compliance-items-details.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 221
"/home/wushuang/MicroSegX/manager/admin/webapp/websrc/app/routes/compliance/compliance-items/compliance-items-details/compliance-items-details.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
